,ID,RELATED_ID,YEAR,MONTH,DAY,DPTOMPIO,MPIO_CNMBR,DEPARTMENT,REGION,MODALITY,RESPONSIBLE,RESPONSIBLE_DESCRIPTION,LAND_DISPOSSESSION,THREAT,MEDICAL_MISSION,CONFINEMENT,DISPLACEMENT,EXTORTION,INJURIES,PLUNDER,TORTURE,GENDER_VIOLENCE,SIMULTANEOUS_EVENT,VICTIMS,WEAPONS,LAT,LON
2135,290685,,1999,12,29,05234,DABEIBA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,INTERCEPTION,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,9.0,NOT AVAILABLE,7.0003219398,-76.2629766474
2136,290686,,2004,7,24,44430,MAICAO,LA GUAJIRA,ALTA GUAJIRA,ASSAULT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TRABAJO DOMÉSTICO FORZADO,,4.0,NOT AVAILABLE,11.3783267846,-72.24190502
2137,290689,,2000,1,1,86865,VALLE DEL GUAMUEZ,PUTUMAYO,BAJO PUTUMAYO,ASSAULT,PARAMILITARY GROUP,BLOQUE CENTRAL BOLÍVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,FIREARM,0.4239040926,-76.905968795
2138,290691,CR046027,2000,1,6,05667,SAN RAFAEL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.2937548758,-75.0279838158
2139,290692,,2000,1,11,47675,SALAMINA,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,10.4912290396,-74.7941889188
2140,290693,,2000,1,11,05674,SAN VICENTE FERRER,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.0,FIREARM,6.2821558517,-75.3326138129
2141,290694,CR046033,2000,1,12,73067,ATACO,TOLIMA,SUR DEL TOLIMA,INCURSION,GUERRILLA,FARC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,3.5906357374,-75.382534257
2142,290695,CR016032,2000,1,15,25335,GUAYABETAL,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,INTERCEPTION,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,INCENDIARY MATERIAL,4.2152966287,-73.815093758
2143,290696,,2000,1,15,86569,PUERTO CAICEDO,PUTUMAYO,BAJO PUTUMAYO,RETENTION/EXECUTION,GUERRILLA,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,4.0,FIREARM,0.6848416558,-76.6048323529
2144,290697,,2000,1,16,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,CONTRACT KILLING,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,10.4604812152,-73.259389309
2145,290698,,2000,1,16,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,INDISCRIMINATE ATTACK,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,10.4604812152,-73.259389309
2146,290699,,2000,1,17,20032,ASTREA,CESAR,SERRANIA DEL PERIJA,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,9.4981611076,-73.9758637993
2147,290701,,2000,1,18,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,PUBLIC MEETING,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,,,7.0,FIREARM,9.6241615276,-73.2135300531
2148,290702,CR046039,2000,1,19,13244,EL CARMEN DE BOLIVAR,BOLIVAR,MONTES DE MARIA,CHECKPOINT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,,,5.0,BLADE WEAPONS - FIREARM - BLUNT OBJECT,9.7185798645,-75.1212157328
2149,290703,CR046041,2000,1,19,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,ASSAULT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,,,4.0,FIREARM,8.6395488525,-72.7359186314
2150,290705,,2000,1,21,54250,EL TARRA,NORTE DE SANTANDER,CATATUMBO,UNKNOWN,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,8.6560237507,-72.9559321942
2151,290706,,2000,1,21,05686,SANTA ROSA DE OSOS,ANTIOQUIA,NORTE DE ANTIOQUIA,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,6.0,FIREARM,6.6035295768,-75.2484324958
2152,290707,,2000,1,21,05147,CAREPA,ANTIOQUIA,URABA,UNKNOWN,GUERRILLA,NOT IDENTIFIED,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,5.0,NOT AVAILABLE,7.7457797342,-76.5562285325
2153,290708,,2000,1,22,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,7.064963864,-73.8499569753
2154,290709,,2000,1,21,47798,TENERIFE,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,ROUTE,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,FIREARM,9.8977871409,-74.8607751961
2155,290710,CR2017290710,2000,1,27,20032,ASTREA,CESAR,SERRANIA DEL PERIJA,PUBLIC MEETING,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,,,12.0,FIREARM,9.531925992,-73.7981350488
2156,290712,,2000,1,28,70204,COLOSO,SUCRE,MONTES DE MARIA,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,9.594024289,-75.4024925181
2157,290713,,2000,1,30,13490,NOROSI,BOLIVAR,MAGDALENA MEDIO,ASSAULT,GUERRILLA,FARC,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,8.5259807873,-74.0380591313
2158,290714,,2000,2,2,17446,MARULANDA,CALDAS,EJE CAFETERO,ASSAULT,GUERRILLA,FARC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,5.2843304639,-75.2594025313
2159,290715,,2000,2,3,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,10.4604812152,-73.259389309
2160,290716,CR046049,2000,2,3,76001,CALI,VALLE DEL CAUCA,SUR DEL VALLE,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,,5.0,FIREARM - EXPLOSIVE DEVICE,3.4144143046,-76.5215651508
2161,290717,CR046050,2000,2,4,05847,URRAO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,INTENTO DE OCULTAMIENTO DE CADÁVER,13.0,FIREARM,6.317319591,-76.133948666
2162,290718,,2000,2,2,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,OCULTAMIENTO DE CADÁVER,4.0,FIREARM,8.6395488525,-72.7359186314
2163,290719,,2000,2,5,05649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,CHECKPOINT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.1879915689,-74.9879525625
2164,290720,CR046052,2000,2,6,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,PUBLIC MEETING,PARAMILITARY GROUP,BLOQUE CENTRAL BOLÍVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,8.3103369584,-73.599028585
2165,290722,,2000,2,7,17486,NEIRA,CALDAS,EJE CAFETERO,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,5.1667057026,-75.5198420752
2166,290725,CR046058,2000,2,10,23168,CHIMA,CORDOBA,NORTE DE CORDOBA,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,FIREARM,9.149480457,-75.6268955144
2167,290726,,2000,2,10,47268,EL RETEN,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,UNKNOWN,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,10.6106676606,-74.2684560983
2168,290728,CR046059,2000,2,10,47570,PUEBLOVIEJO,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,PUBLIC MEETING,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,12.0,FIREARM,10.9948296498,-74.2824842344
2169,290730,CR040115,2000,2,12,23807,TIERRALTA,CORDOBA,URABA,ROUTE,PARAMILITARY GROUP,NOT IDENTIFIED,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,4.0,BLADE WEAPONS,8.1703786843,-76.0596965873
2170,290731,,2000,2,13,23807,TIERRALTA,CORDOBA,URABA,ROUTE,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,8.1703786843,-76.0596965873
2171,290733,CR046062,2000,2,15,05030,AMAGA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,6.0388085754,-75.7019460715
2172,290734,,2000,2,15,05686,SANTA ROSA DE OSOS,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,,5.0,FIREARM,6.643326001,-75.4607450191
2173,290735,CR2017290735,2000,2,16,13212,CORDOBA,BOLIVAR,MONTES DE MARIA,CHECKPOINT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,5.0,FIREARM,9.5240688365,-74.877609253
2174,290736,,2000,2,16,54250,EL TARRA,NORTE DE SANTANDER,CATATUMBO,INCURSION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,20.0,BLADE WEAPONS - FIREARM,8.6560237507,-72.9559321942
2175,290737,CR046063,2000,2,16,13244,EL CARMEN DE BOLIVAR,BOLIVAR,MONTES DE MARIA,INCURSION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,TRABAJO DOMÉSTICO FORZADO,,60.0,BLADE WEAPONS - FIREARM,9.5821338414,-75.0356884157
2176,290738,,2000,2,18,05266,ENVIGADO,ANTIOQUIA,VALLE DE ABURRA,CONTRACT KILLING,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,6.1670045516,-75.5830101409
2177,290739,,2000,2,19,05045,APARTADO,ANTIOQUIA,URABA,ASSAULT,STATE AGENT - PARAMILITARY GROUP,DO NOT APPLY,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,INTENTO DE RECLUTAMIENTO,5.0,FIREARM,7.8838030684,-76.5624447274
2178,290741,,2000,2,20,52233,CUMBITARA,NARIÑO,PATIA,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,1.646845971,-77.5781467265
2179,290742,,2000,2,20,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,INDISCRIMINATE ATTACK,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,4.0,FIREARM,6.3340688364,-75.554665073
2180,290743,CR046068,2000,2,22,18247,EL DONCELLO,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,INCURSION,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.0,FIREARM,1.6798724759,-75.2835628711
2181,290744,CR046070,2000,2,26,13744,SIMITI,BOLIVAR,MAGDALENA MEDIO,INCURSION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,10.0,FIREARM,8.1082791256,-74.0318082981
2182,290745,,2000,2,28,85162,MONTERREY,CASANARE,PIEDEMONTE LLANERO,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS),1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,6.0,FIREARM,4.837318849,-72.9567028116
2183,290747,CR027071,2000,3,5,05893,YONDO,ANTIOQUIA,MAGDALENA MEDIO,INCURSION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,OCULTAMIENTO DE CADÁVER,8.0,BLADE WEAPONS - FIREARM,6.951984468,-73.9582353407
2184,290748,,2000,3,5,47605,REMOLINO,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,10.7021700527,-74.7161404672
2185,290749,,2000,3,7,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17.0,NOT AVAILABLE,8.6395488525,-72.7359186314
2186,290750,,2000,3,8,52224,CUASPUD CARLOSAMA,NARIÑO,SUR DE NARIÑO,ASSAULT,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,0.8629781032,-77.728946826
2187,290751,,2000,3,9,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,UNKNOWN,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,7.9053062946,-72.5082561962
2188,290752,,2000,3,9,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,UNKNOWN,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,4.0,NOT AVAILABLE,7.9053062946,-72.5082561962
2189,290753,,2000,3,9,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,INTERCEPTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,7.9053062946,-72.5082561962
2190,290755,,2000,3,12,05042,SANTA FE DE ANTIOQUIA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,FIREARM,6.5565332964,-75.827079071
2191,290756,,2000,3,13,05034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.0,FIREARM,5.6567748525,-75.8787918873
2192,290757,,2000,3,13,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENTION/EXECUTION,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,18.0,NOT AVAILABLE,11.2294335041,-74.1908941206
2193,290758,CR2017290758,2000,3,14,47980,ZONA BANANERA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,7.0,FIREARM,10.7630268185,-74.140081844
2194,290759,,2000,3,16,20238,EL COPEY,CESAR,SIERRA NEVADA DE SANTA MARTA,INCURSION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,,,6.0,BLADE WEAPONS,10.3225179082,-73.8486496767
2195,290760,,2000,3,20,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,,,5.0,FIREARM,8.9982784918,-72.8997210617
2196,290761,,2000,3,23,05541,PENOL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,6.2194505492,-75.2428217137
2197,290763,,2000,3,29,05347,HELICONIA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASSAULT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,4.0,FIREARM,6.2067574612,-75.7343223837
2198,290764,,2000,3,29,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,INTERCEPTION,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,11.0066568813,-74.2412861592
2199,290765,,2000,3,30,05030,AMAGA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.0388085754,-75.7019460715
2200,290767,,2000,4,1,70508,OVEJAS,SUCRE,MONTES DE MARIA,ASSAULT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,9.5266872387,-75.2290844408
2201,290768,,2000,4,1,73352,ICONONZO,TOLIMA,SUMAPAZ,ASSAULT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,4.1764362046,-74.5319761897
2202,290769,,2000,4,1,05361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,5.0,BLADE WEAPONS,7.17162903,-75.7646731654
2203,290770,CR046095,2000,4,2,05138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ROUTE,GUERRILLA,FARC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,6.9212574917,-76.0312652565
2204,290771,,2000,4,5,47605,REMOLINO,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,10.7021700527,-74.7161404672
2205,290772,CR046098,2000,4,6,05093,BETULIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASSAULT,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,5.0,FIREARM,6.2196569796,-75.94924713
2206,290773,,2000,4,6,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,25.0,FIREARM,8.6395488525,-72.7359186314
2207,290774,,2000,4,6,05649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,PUBLIC MEETING,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.1298432957,-74.8334890701
2208,290775,CR006042,2000,4,6,05093,BETULIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RETENTION/EXECUTION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,5.0,BLADE WEAPONS - FIREARM - BLUNT OBJECT,6.1152555943,-75.9845158732
2209,290776,CR044129,2000,4,6,05847,URRAO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,PUBLIC MEETING,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,5.0,NOT AVAILABLE,6.317319591,-76.133948666
2210,290777,,2000,4,6,17662,SAMANA,CALDAS,EJE CAFETERO,PUBLIC MEETING,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,NOT AVAILABLE,5.4130863014,-74.9922577601
2211,290778,,2000,4,6,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,PUBLIC MEETING,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,,13.0,FIREARM,8.6395488525,-72.7359186314
2212,290779,,2000,4,7,05134,CAMPAMENTO,ANTIOQUIA,NORTE DE ANTIOQUIA,INDISCRIMINATE ATTACK,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,6.9797776822,-75.2980884258
2213,290780,,2000,4,8,76828,TRUJILLO,VALLE DEL CAUCA,CENTRO DEL VALLE,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,4.2120508064,-76.3188089387
2214,290784,,2000,4,11,44001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,INTERCEPTION,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,11.5287513839,-72.911488911
2215,290785,,2000,4,12,13244,EL CARMEN DE BOLIVAR,BOLIVAR,MONTES DE MARIA,ROUTE,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,9.7185798645,-75.1212157328
2216,290786,,2000,4,13,13244,EL CARMEN DE BOLIVAR,BOLIVAR,MONTES DE MARIA,INCURSION,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,13.0,FIREARM - BLUNT OBJECT,9.7323296676,-75.0576618066
2217,290787,,2000,4,14,19455,MIRANDA,CAUCA,NORTE DEL CAUCA,RETENTION/EXECUTION,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,3.2530954052,-76.2288698651
2218,290788,,2000,4,16,19110,BUENOS AIRES,CAUCA,NORTE DEL CAUCA,RETENTION/EXECUTION,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,FIREARM,3.0154268296,-76.6422805942
2219,290789,,2000,4,23,05667,SAN RAFAEL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,4.0,FIREARM,6.2937548758,-75.0279838158
2220,290790,,2000,4,23,25878,VIOTA,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,4.4393558142,-74.5231603183
2221,290791,,2000,4,25,68895,ZAPATOCA,SANTANDER,SERRANIA DE LOS YARIGUIES,ASSAULT,GUERRILLA,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.8143389004,-73.2679100841
2222,290792,CR046109,2000,4,25,05101,CIUDAD BOLIVAR,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ROUTE,PARAMILITARY GROUP,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.0,FIREARM,5.799898116,-76.0293877023
