,ID,DPTOMPIO,MPIO_CNMBR,DEPARTMENT,YEAR,MONTH,DAY,ID,GENDER,ETHNICITY,OCCUPATION,ROBBER,ALARM,COOK,COMMANDER,FIGHTER,ACCOUNTING,TRAINING,SHOOTING GUARD,EXTORTION,WEAPON MANUFACTURING,MANUFACTURE-PLANTING OF MINES,GUARD,INFORMANT,PATROLMAN,RADIO OPERATIONS,COCA PICKER,HEALTH SERVICES,CONTRACT KILLER,ORGANIZATIONAL WORK,DRUG TRAFFICKING,WEAPONS TRANSPORT,NO INFO,OTHER,AGE,LAT,LON
14208,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358085,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14209,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358086,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14210,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358087,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14211,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358088,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14212,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358089,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14213,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358090,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14214,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358091,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14215,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358092,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14216,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358093,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14217,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358094,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14218,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358095,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14219,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358096,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14220,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358097,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14221,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358098,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14222,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358099,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14223,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358100,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14224,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358101,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14225,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358102,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14226,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358103,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14227,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358104,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14228,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358105,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14229,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358106,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14230,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358107,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14231,316643,05001,MEDELLIN,ANTIOQUIA,2003,11,12,358108,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14232,316677,05001,MEDELLIN,ANTIOQUIA,2003,11,14,358109,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14233,316678,05001,MEDELLIN,ANTIOQUIA,2003,12,5,358110,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14234,316679,05001,MEDELLIN,ANTIOQUIA,2004,1,28,358111,MALE,,STUDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14235,316680,05001,MEDELLIN,ANTIOQUIA,2004,2,2,358112,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14236,316681,05001,MEDELLIN,ANTIOQUIA,2004,4,12,358113,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14237,316681,05001,MEDELLIN,ANTIOQUIA,2004,4,12,358114,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14238,316683,05001,MEDELLIN,ANTIOQUIA,2004,4,28,358115,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14239,316684,05001,MEDELLIN,ANTIOQUIA,2004,5,4,358116,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14240,316685,05001,MEDELLIN,ANTIOQUIA,2004,5,14,358117,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14241,316686,05001,MEDELLIN,ANTIOQUIA,2004,6,11,358118,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14242,316686,05001,MEDELLIN,ANTIOQUIA,2004,6,11,358120,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14243,316689,05001,MEDELLIN,ANTIOQUIA,2004,12,18,358121,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14244,316690,05001,MEDELLIN,ANTIOQUIA,2005,2,7,358122,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14245,316691,05001,MEDELLIN,ANTIOQUIA,2005,6,9,358123,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14246,316693,05001,MEDELLIN,ANTIOQUIA,2005,6,27,358125,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14247,316693,05001,MEDELLIN,ANTIOQUIA,2005,6,27,358126,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14248,316695,05001,MEDELLIN,ANTIOQUIA,2005,8,21,358127,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14249,316695,05001,MEDELLIN,ANTIOQUIA,2005,8,21,358128,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14250,316697,05001,MEDELLIN,ANTIOQUIA,2005,8,25,358129,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14251,316698,05001,MEDELLIN,ANTIOQUIA,2005,12,8,358130,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14252,316699,05001,MEDELLIN,ANTIOQUIA,2005,12,16,358131,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14253,316700,05001,MEDELLIN,ANTIOQUIA,2006,1,1,358132,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,6.246715564,-75.581713332
14254,316701,05001,MEDELLIN,ANTIOQUIA,2006,1,17,358133,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14255,316702,05001,MEDELLIN,ANTIOQUIA,2006,1,23,358134,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14256,316703,05001,MEDELLIN,ANTIOQUIA,2006,2,20,358135,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14257,316704,05001,MEDELLIN,ANTIOQUIA,2006,5,8,358136,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14258,316707,05001,MEDELLIN,ANTIOQUIA,2007,4,1,358139,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14259,316708,05001,MEDELLIN,ANTIOQUIA,2007,4,3,358140,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,6.246715564,-75.581713332
14260,316709,05001,MEDELLIN,ANTIOQUIA,2008,4,22,358142,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14261,316711,05001,MEDELLIN,ANTIOQUIA,2009,1,1,358143,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14262,316712,05001,MEDELLIN,ANTIOQUIA,2010,1,14,358144,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,6.246715564,-75.581713332
14263,316713,05001,MEDELLIN,ANTIOQUIA,2010,4,1,358145,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14264,316714,05001,MEDELLIN,ANTIOQUIA,2011,6,1,358146,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14265,316715,05001,MEDELLIN,ANTIOQUIA,1997,0,0,358147,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14266,316717,05001,MEDELLIN,ANTIOQUIA,2001,1,27,358149,MALE,,NO INFORMATION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14267,316718,05001,MEDELLIN,ANTIOQUIA,2004,4,17,358150,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14268,316719,05001,MEDELLIN,ANTIOQUIA,2004,8,4,358151,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14269,316720,05001,MEDELLIN,ANTIOQUIA,0,0,0,358152,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14270,316721,05001,MEDELLIN,ANTIOQUIA,2010,1,1,358153,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14271,316722,05001,MEDELLIN,ANTIOQUIA,0,0,0,358154,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14272,316723,05001,MEDELLIN,ANTIOQUIA,0,0,0,358155,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14273,316724,05001,MEDELLIN,ANTIOQUIA,0,0,0,358156,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14274,316725,05001,MEDELLIN,ANTIOQUIA,0,0,0,358157,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14275,316726,05001,MEDELLIN,ANTIOQUIA,0,0,0,358158,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14276,316727,05001,MEDELLIN,ANTIOQUIA,0,0,0,358159,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14277,316728,05001,MEDELLIN,ANTIOQUIA,0,0,0,358160,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14278,316729,05001,MEDELLIN,ANTIOQUIA,0,0,0,358161,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14279,316730,05001,MEDELLIN,ANTIOQUIA,0,0,0,358162,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14280,316731,05001,MEDELLIN,ANTIOQUIA,0,0,0,358163,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14281,316732,05001,MEDELLIN,ANTIOQUIA,0,0,0,358164,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14282,316733,05001,MEDELLIN,ANTIOQUIA,0,0,0,358165,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14283,316734,05001,MEDELLIN,ANTIOQUIA,0,0,0,358166,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14284,316735,05001,MEDELLIN,ANTIOQUIA,0,0,0,358167,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14285,316736,05001,MEDELLIN,ANTIOQUIA,0,0,0,358168,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14286,316737,05001,MEDELLIN,ANTIOQUIA,0,0,0,358169,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14287,316738,05001,MEDELLIN,ANTIOQUIA,0,0,0,358170,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
14288,316739,05001,MEDELLIN,ANTIOQUIA,0,0,0,358171,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),6.246715564,-75.581713332
